path,label,category,generator,speaker_id,source_speaker_id,target_speaker_id,utterance_id,source_generator,target_model,split
data/tts/qwen/106_ref3.wav,1,tts,qwen,noelia,,noelia,106,text,,train
data/tts/qwen/107_ref3.wav,1,tts,qwen,noelia,,noelia,107,text,,train
data/tts/qwen/108_ref3.wav,1,tts,qwen,noelia,,noelia,108,text,,test
data/tts/qwen/109_ref3.wav,1,tts,qwen,noelia,,noelia,109,text,,test
data/tts/qwen/110_ref3.wav,1,tts,qwen,noelia,,noelia,110,text,,test
data/tts/qwen/111_ref3.wav,1,tts,qwen,noelia,,noelia,111,text,,train
data/tts/qwen/112_ref3.wav,1,tts,qwen,noelia,,noelia,112,text,,train
data/tts/qwen/113_ref3.wav,1,tts,qwen,noelia,,noelia,113,text,,train
data/tts/qwen/114_ref3.wav,1,tts,qwen,noelia,,noelia,114,text,,train
data/tts/qwen/115_ref3.wav,1,tts,qwen,noelia,,noelia,115,text,,train
data/tts/qwen/116_ref3.wav,1,tts,qwen,noelia,,noelia,116,text,,train
data/tts/qwen/117_ref3.wav,1,tts,qwen,noelia,,noelia,117,text,,val
data/tts/qwen/118_ref3.wav,1,tts,qwen,noelia,,noelia,118,text,,train
data/tts/qwen/119_ref3.wav,1,tts,qwen,noelia,,noelia,119,text,,train
data/tts/qwen/120_ref3.wav,1,tts,qwen,noelia,,noelia,120,text,,train
data/tts/qwen/121_ref4.wav,1,tts,qwen,rober,,rober,121,text,,test
data/tts/qwen/122_ref4.wav,1,tts,qwen,rober,,rober,122,text,,train
data/tts/qwen/123_ref4.wav,1,tts,qwen,rober,,rober,123,text,,train
data/tts/qwen/124_ref4.wav,1,tts,qwen,rober,,rober,124,text,,test
data/tts/qwen/125_ref4.wav,1,tts,qwen,rober,,rober,125,text,,train
data/tts/qwen/126_ref4.wav,1,tts,qwen,rober,,rober,126,text,,train
data/tts/qwen/127_ref4.wav,1,tts,qwen,rober,,rober,127,text,,train
data/tts/qwen/128_ref4.wav,1,tts,qwen,rober,,rober,128,text,,val
data/tts/qwen/129_ref4.wav,1,tts,qwen,rober,,rober,129,text,,train
data/tts/qwen/130_ref4.wav,1,tts,qwen,rober,,rober,130,text,,train
data/tts/qwen/131_ref4.wav,1,tts,qwen,rober,,rober,131,text,,train
data/tts/qwen/132_ref4.wav,1,tts,qwen,rober,,rober,132,text,,train
data/tts/qwen/133_ref4.wav,1,tts,qwen,rober,,rober,133,text,,val
data/tts/qwen/134_ref4.wav,1,tts,qwen,rober,,rober,134,text,,train
data/tts/qwen/135_ref4.wav,1,tts,qwen,rober,,rober,135,text,,train
data/tts/qwen/136_ref4.wav,1,tts,qwen,rober,,rober,136,text,,train
data/tts/qwen/137_ref4.wav,1,tts,qwen,rober,,rober,137,text,,val
data/tts/qwen/138_ref4.wav,1,tts,qwen,rober,,rober,138,text,,test
data/tts/qwen/139_ref4.wav,1,tts,qwen,rober,,rober,139,text,,train
data/tts/qwen/140_ref4.wav,1,tts,qwen,rober,,rober,140,text,,train
data/tts/qwen/141_ref4.wav,1,tts,qwen,rober,,rober,141,text,,train
data/tts/qwen/142_ref4.wav,1,tts,qwen,rober,,rober,142,text,,test
data/tts/qwen/143_ref4.wav,1,tts,qwen,rober,,rober,143,text,,test
data/tts/qwen/144_ref4.wav,1,tts,qwen,rober,,rober,144,text,,train
data/tts/qwen/145_ref4.wav,1,tts,qwen,rober,,rober,145,text,,train
data/tts/qwen/146_ref4.wav,1,tts,qwen,rober,,rober,146,text,,train
data/tts/qwen/147_ref4.wav,1,tts,qwen,rober,,rober,147,text,,train
data/tts/qwen/148_ref4.wav,1,tts,qwen,rober,,rober,148,text,,train
data/tts/qwen/149_ref4.wav,1,tts,qwen,rober,,rober,149,text,,train
data/tts/qwen/150_ref4.wav,1,tts,qwen,rober,,rober,150,text,,val
data/tts/qwen/151_ref4.wav,1,tts,qwen,rober,,rober,151,text,,val
data/tts/qwen/152_ref4.wav,1,tts,qwen,rober,,rober,152,text,,train
data/tts/qwen/153_ref4.wav,1,tts,qwen,rober,,rober,153,text,,train
data/tts/qwen/154_ref4.wav,1,tts,qwen,rober,,rober,154,text,,train
data/tts/qwen/155_ref4.wav,1,tts,qwen,rober,,rober,155,text,,train
data/tts/qwen/156_ref4.wav,1,tts,qwen,rober,,rober,156,text,,train
data/tts/qwen/157_ref4.wav,1,tts,qwen,rober,,rober,157,text,,train
data/tts/qwen/158_ref4.wav,1,tts,qwen,rober,,rober,158,text,,test
data/tts/qwen/159_ref4.wav,1,tts,qwen,rober,,rober,159,text,,test
data/tts/qwen/160_ref4.wav,1,tts,qwen,rober,,rober,160,text,,train
data/tts/qwen/161_ref5.wav,1,tts,qwen,samu,,samu,161,text,,train
data/tts/qwen/162_ref5.wav,1,tts,qwen,samu,,samu,162,text,,train
data/tts/qwen/163_ref5.wav,1,tts,qwen,samu,,samu,163,text,,train
data/tts/qwen/164_ref5.wav,1,tts,qwen,samu,,samu,164,text,,train
data/tts/qwen/165_ref5.wav,1,tts,qwen,samu,,samu,165,text,,train
data/tts/qwen/166_ref5.wav,1,tts,qwen,samu,,samu,166,text,,train
data/tts/qwen/167_ref5.wav,1,tts,qwen,samu,,samu,167,text,,val
data/tts/qwen/168_ref5.wav,1,tts,qwen,samu,,samu,168,text,,test
data/tts/qwen/169_ref5.wav,1,tts,qwen,samu,,samu,169,text,,train
data/tts/qwen/170_ref5.wav,1,tts,qwen,samu,,samu,170,text,,train
data/tts/qwen/171_ref5.wav,1,tts,qwen,samu,,samu,171,text,,train
data/tts/qwen/172_ref5.wav,1,tts,qwen,samu,,samu,172,text,,train
data/tts/qwen/173_ref5.wav,1,tts,qwen,samu,,samu,173,text,,train
data/tts/qwen/174_ref5.wav,1,tts,qwen,samu,,samu,174,text,,train
data/tts/qwen/175_ref5.wav,1,tts,qwen,samu,,samu,175,text,,train
data/tts/qwen/176_ref5.wav,1,tts,qwen,samu,,samu,176,text,,train
data/tts/qwen/177_ref5.wav,1,tts,qwen,samu,,samu,177,text,,test
data/tts/qwen/178_ref5.wav,1,tts,qwen,samu,,samu,178,text,,val
data/tts/qwen/179_ref5.wav,1,tts,qwen,samu,,samu,179,text,,train
data/tts/qwen/180_ref5.wav,1,tts,qwen,samu,,samu,180,text,,train
data/tts/qwen/181_ref5.wav,1,tts,qwen,samu,,samu,181,text,,val
data/tts/qwen/182_ref5.wav,1,tts,qwen,samu,,samu,182,text,,train
data/tts/qwen/183_ref5.wav,1,tts,qwen,samu,,samu,183,text,,test
data/tts/qwen/184_ref5.wav,1,tts,qwen,samu,,samu,184,text,,val
data/tts/qwen/185_ref5.wav,1,tts,qwen,samu,,samu,185,text,,test
data/tts/qwen/186_ref5.wav,1,tts,qwen,samu,,samu,186,text,,train
data/tts/qwen/187_ref5.wav,1,tts,qwen,samu,,samu,187,text,,train
data/tts/qwen/188_ref5.wav,1,tts,qwen,samu,,samu,188,text,,val
data/tts/qwen/189_ref5.wav,1,tts,qwen,samu,,samu,189,text,,test
data/tts/qwen/190_ref5.wav,1,tts,qwen,samu,,samu,190,text,,val
data/tts/qwen/191_ref5.wav,1,tts,qwen,samu,,samu,191,text,,train
data/tts/qwen/192_ref5.wav,1,tts,qwen,samu,,samu,192,text,,val
data/tts/qwen/193_ref5.wav,1,tts,qwen,samu,,samu,193,text,,train
data/tts/qwen/194_ref5.wav,1,tts,qwen,samu,,samu,194,text,,val
data/tts/qwen/195_ref5.wav,1,tts,qwen,samu,,samu,195,text,,val
data/tts/qwen/196_ref5.wav,1,tts,qwen,samu,,samu,196,text,,train
data/tts/qwen/197_ref5.wav,1,tts,qwen,samu,,samu,197,text,,train
data/tts/qwen/198_ref5.wav,1,tts,qwen,samu,,samu,198,text,,train
data/tts/qwen/199_ref5.wav,1,tts,qwen,samu,,samu,199,text,,train
data/tts/qwen/200_ref5.wav,1,tts,qwen,samu,,samu,200,text,,train
data/tts/voxcpm2/001_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,001,text,,train
data/tts/voxcpm2/002_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,002,text,,train
data/tts/voxcpm2/003_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,003,text,,train
data/tts/voxcpm2/004_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,004,text,,test
data/tts/voxcpm2/005_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,005,text,,test
data/tts/voxcpm2/006_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,006,text,,train
data/tts/voxcpm2/007_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,007,text,,train
data/tts/voxcpm2/008_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,008,text,,train
data/tts/voxcpm2/009_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,009,text,,train
data/tts/voxcpm2/010_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,010,text,,train
data/tts/voxcpm2/011_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,011,text,,train
data/tts/voxcpm2/012_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,012,text,,test
data/tts/voxcpm2/013_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,013,text,,train
data/tts/voxcpm2/014_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,014,text,,test
data/tts/voxcpm2/015_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,015,text,,test
data/tts/voxcpm2/016_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,016,text,,train
data/tts/voxcpm2/017_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,017,text,,train
data/tts/voxcpm2/018_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,018,text,,test
data/tts/voxcpm2/019_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,019,text,,train
data/tts/voxcpm2/020_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,020,text,,train
data/tts/voxcpm2/021_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,021,text,,train
data/tts/voxcpm2/022_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,022,text,,train
data/tts/voxcpm2/023_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,023,text,,train
data/tts/voxcpm2/024_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,024,text,,train
data/tts/voxcpm2/025_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,025,text,,train
data/tts/voxcpm2/026_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,026,text,,val
data/tts/voxcpm2/027_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,027,text,,val
data/tts/voxcpm2/028_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,028,text,,val
data/tts/voxcpm2/029_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,029,text,,test
data/tts/voxcpm2/030_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,030,text,,val
data/tts/voxcpm2/031_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,031,text,,train
data/tts/voxcpm2/032_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,032,text,,test
data/tts/voxcpm2/033_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,033,text,,train
data/tts/voxcpm2/034_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,034,text,,train
data/tts/voxcpm2/035_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,035,text,,val
data/tts/voxcpm2/036_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,036,text,,test
data/tts/voxcpm2/037_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,037,text,,train
data/tts/voxcpm2/038_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,038,text,,train
data/tts/voxcpm2/039_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,039,text,,train
data/tts/voxcpm2/040_ref1.wav,1,tts,voxcpm2,gonzalo,,gonzalo,040,text,,train
data/tts/voxcpm2/041_ref2.wav,1,tts,voxcpm2,marta,,marta,041,text,,train
data/tts/voxcpm2/042_ref2.wav,1,tts,voxcpm2,marta,,marta,042,text,,train
data/tts/voxcpm2/043_ref2.wav,1,tts,voxcpm2,marta,,marta,043,text,,train
data/tts/voxcpm2/044_ref2.wav,1,tts,voxcpm2,marta,,marta,044,text,,train
data/tts/voxcpm2/045_ref2.wav,1,tts,voxcpm2,marta,,marta,045,text,,train
data/tts/voxcpm2/046_ref2.wav,1,tts,voxcpm2,marta,,marta,046,text,,train
data/tts/voxcpm2/047_ref2.wav,1,tts,voxcpm2,marta,,marta,047,text,,val
data/tts/voxcpm2/048_ref2.wav,1,tts,voxcpm2,marta,,marta,048,text,,train
data/tts/voxcpm2/049_ref2.wav,1,tts,voxcpm2,marta,,marta,049,text,,test
data/tts/voxcpm2/050_ref2.wav,1,tts,voxcpm2,marta,,marta,050,text,,train
data/tts/voxcpm2/051_ref2.wav,1,tts,voxcpm2,marta,,marta,051,text,,train
data/tts/voxcpm2/052_ref2.wav,1,tts,voxcpm2,marta,,marta,052,text,,train
data/tts/voxcpm2/053_ref2.wav,1,tts,voxcpm2,marta,,marta,053,text,,train
data/tts/voxcpm2/054_ref2.wav,1,tts,voxcpm2,marta,,marta,054,text,,train
data/tts/voxcpm2/055_ref2.wav,1,tts,voxcpm2,marta,,marta,055,text,,test
data/tts/voxcpm2/056_ref2.wav,1,tts,voxcpm2,marta,,marta,056,text,,train
data/tts/voxcpm2/057_ref2.wav,1,tts,voxcpm2,marta,,marta,057,text,,test
data/tts/voxcpm2/058_ref2.wav,1,tts,voxcpm2,marta,,marta,058,text,,train
data/tts/voxcpm2/059_ref2.wav,1,tts,voxcpm2,marta,,marta,059,text,,train
data/tts/voxcpm2/060_ref2.wav,1,tts,voxcpm2,marta,,marta,060,text,,val
data/tts/voxcpm2/061_ref2.wav,1,tts,voxcpm2,marta,,marta,061,text,,val
data/tts/voxcpm2/062_ref2.wav,1,tts,voxcpm2,marta,,marta,062,text,,train
data/tts/voxcpm2/063_ref2.wav,1,tts,voxcpm2,marta,,marta,063,text,,train
data/tts/voxcpm2/064_ref2.wav,1,tts,voxcpm2,marta,,marta,064,text,,val
data/tts/voxcpm2/065_ref2.wav,1,tts,voxcpm2,marta,,marta,065,text,,train
data/tts/voxcpm2/066_ref2.wav,1,tts,voxcpm2,marta,,marta,066,text,,train
data/tts/voxcpm2/067_ref2.wav,1,tts,voxcpm2,marta,,marta,067,text,,train
data/tts/voxcpm2/068_ref2.wav,1,tts,voxcpm2,marta,,marta,068,text,,train
data/tts/voxcpm2/069_ref2.wav,1,tts,voxcpm2,marta,,marta,069,text,,train
data/tts/voxcpm2/070_ref2.wav,1,tts,voxcpm2,marta,,marta,070,text,,train
data/tts/voxcpm2/071_ref2.wav,1,tts,voxcpm2,marta,,marta,071,text,,train
data/tts/voxcpm2/072_ref2.wav,1,tts,voxcpm2,marta,,marta,072,text,,train
data/tts/voxcpm2/073_ref2.wav,1,tts,voxcpm2,marta,,marta,073,text,,train
data/tts/voxcpm2/074_ref2.wav,1,tts,voxcpm2,marta,,marta,074,text,,train
data/tts/voxcpm2/075_ref2.wav,1,tts,voxcpm2,marta,,marta,075,text,,train
data/tts/voxcpm2/076_ref2.wav,1,tts,voxcpm2,marta,,marta,076,text,,val
data/tts/voxcpm2/077_ref2.wav,1,tts,voxcpm2,marta,,marta,077,text,,test
data/tts/voxcpm2/078_ref2.wav,1,tts,voxcpm2,marta,,marta,078,text,,train
data/tts/voxcpm2/079_ref2.wav,1,tts,voxcpm2,marta,,marta,079,text,,train
data/tts/voxcpm2/080_ref2.wav,1,tts,voxcpm2,marta,,marta,080,text,,train
data/tts/voxcpm2/081_ref3.wav,1,tts,voxcpm2,noelia,,noelia,081,text,,train
data/tts/voxcpm2/082_ref3.wav,1,tts,voxcpm2,noelia,,noelia,082,text,,test
data/tts/voxcpm2/083_ref3.wav,1,tts,voxcpm2,noelia,,noelia,083,text,,train
data/tts/voxcpm2/084_ref3.wav,1,tts,voxcpm2,noelia,,noelia,084,text,,train
data/tts/voxcpm2/085_ref3.wav,1,tts,voxcpm2,noelia,,noelia,085,text,,train
data/tts/voxcpm2/086_ref3.wav,1,tts,voxcpm2,noelia,,noelia,086,text,,train
data/tts/voxcpm2/087_ref3.wav,1,tts,voxcpm2,noelia,,noelia,087,text,,train
data/tts/voxcpm2/088_ref3.wav,1,tts,voxcpm2,noelia,,noelia,088,text,,train
data/tts/voxcpm2/089_ref3.wav,1,tts,voxcpm2,noelia,,noelia,089,text,,val
data/tts/voxcpm2/090_ref3.wav,1,tts,voxcpm2,noelia,,noelia,090,text,,val
data/tts/voxcpm2/091_ref3.wav,1,tts,voxcpm2,noelia,,noelia,091,text,,train
data/tts/voxcpm2/092_ref3.wav,1,tts,voxcpm2,noelia,,noelia,092,text,,train
data/tts/voxcpm2/093_ref3.wav,1,tts,voxcpm2,noelia,,noelia,093,text,,train
data/tts/voxcpm2/094_ref3.wav,1,tts,voxcpm2,noelia,,noelia,094,text,,train
data/tts/voxcpm2/095_ref3.wav,1,tts,voxcpm2,noelia,,noelia,095,text,,test
data/tts/voxcpm2/096_ref3.wav,1,tts,voxcpm2,noelia,,noelia,096,text,,train
data/tts/voxcpm2/097_ref3.wav,1,tts,voxcpm2,noelia,,noelia,097,text,,test
data/tts/voxcpm2/098_ref3.wav,1,tts,voxcpm2,noelia,,noelia,098,text,,train
data/tts/voxcpm2/099_ref3.wav,1,tts,voxcpm2,noelia,,noelia,099,text,,test
data/tts/voxcpm2/100_ref3.wav,1,tts,voxcpm2,noelia,,noelia,100,text,,train
data/tts/voxcpm2/101_ref3.wav,1,tts,voxcpm2,noelia,,noelia,101,text,,train
data/tts/voxcpm2/102_ref3.wav,1,tts,voxcpm2,noelia,,noelia,102,text,,train
data/tts/voxcpm2/103_ref3.wav,1,tts,voxcpm2,noelia,,noelia,103,text,,test
data/tts/voxcpm2/104_ref3.wav,1,tts,voxcpm2,noelia,,noelia,104,text,,val
data/tts/voxcpm2/105_ref3.wav,1,tts,voxcpm2,noelia,,noelia,105,text,,train
data/tts/voxcpm2/106_ref3.wav,1,tts,voxcpm2,noelia,,noelia,106,text,,train
data/tts/voxcpm2/107_ref3.wav,1,tts,voxcpm2,noelia,,noelia,107,text,,train
data/tts/voxcpm2/108_ref3.wav,1,tts,voxcpm2,noelia,,noelia,108,text,,test
data/tts/voxcpm2/109_ref3.wav,1,tts,voxcpm2,noelia,,noelia,109,text,,test
data/tts/voxcpm2/110_ref3.wav,1,tts,voxcpm2,noelia,,noelia,110,text,,test
data/tts/voxcpm2/111_ref3.wav,1,tts,voxcpm2,noelia,,noelia,111,text,,train
data/tts/voxcpm2/112_ref3.wav,1,tts,voxcpm2,noelia,,noelia,112,text,,train
data/tts/voxcpm2/113_ref3.wav,1,tts,voxcpm2,noelia,,noelia,113,text,,train
data/tts/voxcpm2/114_ref3.wav,1,tts,voxcpm2,noelia,,noelia,114,text,,train
data/tts/voxcpm2/115_ref3.wav,1,tts,voxcpm2,noelia,,noelia,115,text,,train
data/tts/voxcpm2/116_ref3.wav,1,tts,voxcpm2,noelia,,noelia,116,text,,train
data/tts/voxcpm2/117_ref3.wav,1,tts,voxcpm2,noelia,,noelia,117,text,,val
data/tts/voxcpm2/118_ref3.wav,1,tts,voxcpm2,noelia,,noelia,118,text,,train
data/tts/voxcpm2/119_ref3.wav,1,tts,voxcpm2,noelia,,noelia,119,text,,train
data/tts/voxcpm2/120_ref3.wav,1,tts,voxcpm2,noelia,,noelia,120,text,,train
data/tts/voxcpm2/121_ref4.wav,1,tts,voxcpm2,rober,,rober,121,text,,test
data/tts/voxcpm2/122_ref4.wav,1,tts,voxcpm2,rober,,rober,122,text,,train
data/tts/voxcpm2/123_ref4.wav,1,tts,voxcpm2,rober,,rober,123,text,,train
data/tts/voxcpm2/124_ref4.wav,1,tts,voxcpm2,rober,,rober,124,text,,test
data/tts/voxcpm2/125_ref4.wav,1,tts,voxcpm2,rober,,rober,125,text,,train
data/tts/voxcpm2/126_ref4.wav,1,tts,voxcpm2,rober,,rober,126,text,,train
data/tts/voxcpm2/127_ref4.wav,1,tts,voxcpm2,rober,,rober,127,text,,train
data/tts/voxcpm2/128_ref4.wav,1,tts,voxcpm2,rober,,rober,128,text,,val
data/tts/voxcpm2/129_ref4.wav,1,tts,voxcpm2,rober,,rober,129,text,,train
data/tts/voxcpm2/130_ref4.wav,1,tts,voxcpm2,rober,,rober,130,text,,train
data/tts/voxcpm2/131_ref4.wav,1,tts,voxcpm2,rober,,rober,131,text,,train
data/tts/voxcpm2/132_ref4.wav,1,tts,voxcpm2,rober,,rober,132,text,,train
data/tts/voxcpm2/133_ref4.wav,1,tts,voxcpm2,rober,,rober,133,text,,val
data/tts/voxcpm2/134_ref4.wav,1,tts,voxcpm2,rober,,rober,134,text,,train
data/tts/voxcpm2/135_ref4.wav,1,tts,voxcpm2,rober,,rober,135,text,,train
data/tts/voxcpm2/136_ref4.wav,1,tts,voxcpm2,rober,,rober,136,text,,train
data/tts/voxcpm2/137_ref4.wav,1,tts,voxcpm2,rober,,rober,137,text,,val
data/tts/voxcpm2/138_ref4.wav,1,tts,voxcpm2,rober,,rober,138,text,,test
data/tts/voxcpm2/139_ref4.wav,1,tts,voxcpm2,rober,,rober,139,text,,train
data/tts/voxcpm2/140_ref4.wav,1,tts,voxcpm2,rober,,rober,140,text,,train
data/tts/voxcpm2/141_ref4.wav,1,tts,voxcpm2,rober,,rober,141,text,,train
data/tts/voxcpm2/142_ref4.wav,1,tts,voxcpm2,rober,,rober,142,text,,test
data/tts/voxcpm2/143_ref4.wav,1,tts,voxcpm2,rober,,rober,143,text,,test
data/tts/voxcpm2/144_ref4.wav,1,tts,voxcpm2,rober,,rober,144,text,,train
data/tts/voxcpm2/145_ref4.wav,1,tts,voxcpm2,rober,,rober,145,text,,train
data/tts/voxcpm2/146_ref4.wav,1,tts,voxcpm2,rober,,rober,146,text,,train
data/tts/voxcpm2/147_ref4.wav,1,tts,voxcpm2,rober,,rober,147,text,,train
data/tts/voxcpm2/148_ref4.wav,1,tts,voxcpm2,rober,,rober,148,text,,train
data/tts/voxcpm2/149_ref4.wav,1,tts,voxcpm2,rober,,rober,149,text,,train
data/tts/voxcpm2/150_ref4.wav,1,tts,voxcpm2,rober,,rober,150,text,,val
data/tts/voxcpm2/151_ref4.wav,1,tts,voxcpm2,rober,,rober,151,text,,val
data/tts/voxcpm2/152_ref4.wav,1,tts,voxcpm2,rober,,rober,152,text,,train
data/tts/voxcpm2/153_ref4.wav,1,tts,voxcpm2,rober,,rober,153,text,,train
data/tts/voxcpm2/154_ref4.wav,1,tts,voxcpm2,rober,,rober,154,text,,train
data/tts/voxcpm2/155_ref4.wav,1,tts,voxcpm2,rober,,rober,155,text,,train
data/tts/voxcpm2/156_ref4.wav,1,tts,voxcpm2,rober,,rober,156,text,,train
data/tts/voxcpm2/157_ref4.wav,1,tts,voxcpm2,rober,,rober,157,text,,train
data/tts/voxcpm2/158_ref4.wav,1,tts,voxcpm2,rober,,rober,158,text,,test
data/tts/voxcpm2/159_ref4.wav,1,tts,voxcpm2,rober,,rober,159,text,,test
data/tts/voxcpm2/160_ref4.wav,1,tts,voxcpm2,rober,,rober,160,text,,train
data/tts/voxcpm2/161_ref5.wav,1,tts,voxcpm2,samu,,samu,161,text,,train
data/tts/voxcpm2/162_ref5.wav,1,tts,voxcpm2,samu,,samu,162,text,,train
data/tts/voxcpm2/163_ref5.wav,1,tts,voxcpm2,samu,,samu,163,text,,train
data/tts/voxcpm2/164_ref5.wav,1,tts,voxcpm2,samu,,samu,164,text,,train
data/tts/voxcpm2/165_ref5.wav,1,tts,voxcpm2,samu,,samu,165,text,,train
data/tts/voxcpm2/166_ref5.wav,1,tts,voxcpm2,samu,,samu,166,text,,train
data/tts/voxcpm2/167_ref5.wav,1,tts,voxcpm2,samu,,samu,167,text,,val
data/tts/voxcpm2/168_ref5.wav,1,tts,voxcpm2,samu,,samu,168,text,,test
data/tts/voxcpm2/169_ref5.wav,1,tts,voxcpm2,samu,,samu,169,text,,train
data/tts/voxcpm2/170_ref5.wav,1,tts,voxcpm2,samu,,samu,170,text,,train
data/tts/voxcpm2/171_ref5.wav,1,tts,voxcpm2,samu,,samu,171,text,,train
data/tts/voxcpm2/172_ref5.wav,1,tts,voxcpm2,samu,,samu,172,text,,train
data/tts/voxcpm2/173_ref5.wav,1,tts,voxcpm2,samu,,samu,173,text,,train
data/tts/voxcpm2/174_ref5.wav,1,tts,voxcpm2,samu,,samu,174,text,,train
data/tts/voxcpm2/175_ref5.wav,1,tts,voxcpm2,samu,,samu,175,text,,train
data/tts/voxcpm2/176_ref5.wav,1,tts,voxcpm2,samu,,samu,176,text,,train
data/tts/voxcpm2/177_ref5.wav,1,tts,voxcpm2,samu,,samu,177,text,,test
data/tts/voxcpm2/178_ref5.wav,1,tts,voxcpm2,samu,,samu,178,text,,val
data/tts/voxcpm2/179_ref5.wav,1,tts,voxcpm2,samu,,samu,179,text,,train
data/tts/voxcpm2/180_ref5.wav,1,tts,voxcpm2,samu,,samu,180,text,,train
data/tts/voxcpm2/181_ref5.wav,1,tts,voxcpm2,samu,,samu,181,text,,val
data/tts/voxcpm2/182_ref5.wav,1,tts,voxcpm2,samu,,samu,182,text,,train
data/tts/voxcpm2/183_ref5.wav,1,tts,voxcpm2,samu,,samu,183,text,,test
data/tts/voxcpm2/184_ref5.wav,1,tts,voxcpm2,samu,,samu,184,text,,val
data/tts/voxcpm2/185_ref5.wav,1,tts,voxcpm2,samu,,samu,185,text,,test
data/tts/voxcpm2/186_ref5.wav,1,tts,voxcpm2,samu,,samu,186,text,,train
data/tts/voxcpm2/187_ref5.wav,1,tts,voxcpm2,samu,,samu,187,text,,train
data/tts/voxcpm2/188_ref5.wav,1,tts,voxcpm2,samu,,samu,188,text,,val
data/tts/voxcpm2/189_ref5.wav,1,tts,voxcpm2,samu,,samu,189,text,,test
data/tts/voxcpm2/190_ref5.wav,1,tts,voxcpm2,samu,,samu,190,text,,val
data/tts/voxcpm2/191_ref5.wav,1,tts,voxcpm2,samu,,samu,191,text,,train
data/tts/voxcpm2/192_ref5.wav,1,tts,voxcpm2,samu,,samu,192,text,,val
data/tts/voxcpm2/193_ref5.wav,1,tts,voxcpm2,samu,,samu,193,text,,train
data/tts/voxcpm2/194_ref5.wav,1,tts,voxcpm2,samu,,samu,194,text,,val
data/tts/voxcpm2/195_ref5.wav,1,tts,voxcpm2,samu,,samu,195,text,,val
data/tts/voxcpm2/196_ref5.wav,1,tts,voxcpm2,samu,,samu,196,text,,train
data/tts/voxcpm2/197_ref5.wav,1,tts,voxcpm2,samu,,samu,197,text,,train
data/tts/voxcpm2/198_ref5.wav,1,tts,voxcpm2,samu,,samu,198,text,,train
data/tts/voxcpm2/199_ref5.wav,1,tts,voxcpm2,samu,,samu,199,text,,train
data/tts/voxcpm2/200_ref5.wav,1,tts,voxcpm2,samu,,samu,200,text,,train
data/sts/knnvc/001_ref1.wav,1,sts,knnvc,marta,gonzalo,marta,001,confucius4,,train
data/sts/knnvc/002_ref1.wav,1,sts,knnvc,marta,gonzalo,marta,002,confucius4,,train
data/sts/knnvc/003_ref1.wav,1,sts,knnvc,marta,gonzalo,marta,003,confucius4,,train
data/sts/knnvc/004_ref1.wav,1,sts,knnvc,marta,gonzalo,marta,004,confucius4,,test
data/sts/knnvc/005_ref1.wav,1,sts,knnvc,marta,gonzalo,marta,005,confucius4,,test
data/sts/knnvc/006_ref1.wav,1,sts,knnvc,marta,gonzalo,marta,006,confucius4,,train
